what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249095579165
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249095581039
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095584548
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095590851
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095595301
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095596747
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095596817
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095608427
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095611500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095612058
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095612124
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095621391
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095624719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095625458
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095625513
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095628693
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095635814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095642515
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095643962
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095644888
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095646180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095722217
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095726109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249095745179
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249095747826
