what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152826799
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152828004
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152828560
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152886382
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249152892518
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249152907532
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152911111
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152912611
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249152916787
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153161512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153178780
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153179805
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249153184565
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153195648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153219754
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153220787
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153224524
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153234906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153256295
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249153262180
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249153265470
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249153280637
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153289003
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249153289446
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249153289494
