what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095314809
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095316591
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095316663
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095322012
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095326618
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095328632
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095332405
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095333466
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095333533
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095338771
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095341409
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095344887
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095349073
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095349116
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095354640
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095450827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095472638
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095477108
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095477659
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095477706
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095483092
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095488419
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095554664
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095558092
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095567826
