what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095750110
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095759761
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095764260
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095765630
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095765675
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095785271
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1249095792512
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095807221
started,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1249095809604
started,bundle,org.eclipse.pde.core,3.5.0.v20090602,"org.eclipse.pde.core",1249095809695
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1249095811485
started,bundle,org.eclipse.wst.jsdt.core,1.0.200.v200905201910,"org.eclipse.wst.jsdt.core",1249095811856
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1249095812018
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095818001
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.rename.element",1249095818054
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095821680
activated,editor,ch.epfl.lamp.sdt.core,2.8.0.r18418-b20090731023640,"scala.tools.eclipse.ScalaEditor",1249095826302
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095836300
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095840490
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095840976
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249095841019
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095861590
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249095866286
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095870866
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249095871537
