what,kind,bundleId,bundleVersion,description,time
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102030111
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102044653
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102067572
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102068099
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249102068155
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102082311
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102086784
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102089827
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249102095822
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102107482
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102148550
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102150413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102154446
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102155130
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102157666
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102161198
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249102178178
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249102200108
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102210647
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102214787
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249102215367
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249102215411
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249102223506
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1249102229063
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249102231331
