what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151401284
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151402148
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151480442
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151481072
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151568775
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151593470
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151602468
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151608893
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151633536
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151639386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151641143
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151648939
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151653259
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151664673
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1249151673937
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249151678923
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151690394
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151695914
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151739188
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249151743986
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249151752750
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1249151759388
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151763866
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151851284
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249151940653
