what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099928406
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249099934793
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099946817
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099947384
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249099947424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099954941
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.showInformation",1249099954953
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099958376
activated,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1249099962172
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099971822
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249099999708
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249099999727
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249100001590
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249100016348
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249100020497
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249100047562
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249100060366
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249100081452
started,bundle,org.eclipse.wst.server.core,1.1.101.v20090515,"org.eclipse.wst.server.core",1249100084135
started,bundle,org.eclipse.wst.server.ui,1.1.102.v20090515,"org.eclipse.wst.server.ui",1249100084148
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1249100084225
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1249100084359
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1249100088519
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1249100089051
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249100104577
