what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249103738665
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249103746001
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249103752205
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249103757246
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249103758000
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249103758041
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249103786372
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249103797763
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249103809410
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249103816524
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249103820344
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.project.cleanAction",1249103820383
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249103829550
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249103858664
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249103865354
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249139439457
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249139442666
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249139760822
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249139762028
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249143794967
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249143807173
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249143814255
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249143823633
activated,editor,ch.epfl.lamp.sdt.core,2.7.5.final,"scala.tools.eclipse.Editor",1249143825413
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1249143834484
